order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_pct
OI0010237,O005825,P0046,2,39.44,26.25,0.1
OI0010238,O005826,P0024,1,16.24,8.09,0.0
OI0010239,O005827,P0044,1,46.61,31.55,0.15
OI0010240,O005828,P0007,1,175.47,152.42,0.15
OI0010241,O005829,P0035,1,89.95,66.64,0.0
OI0010242,O005830,P0059,2,32.17,25.49,0.25
OI0010243,O005830,P0017,1,83.37,82.59,0.25
OI0010244,O005831,P0006,1,141.81,116.74,0.1
OI0010245,O005831,P0027,2,82.86,55.24,0.0
OI0010246,O005832,P0054,2,70.58,48.25,0.2
OI0010247,O005833,P0013,1,81.12,43.55,0.0
OI0010248,O005834,P0016,1,76.36,48.46,0.1
OI0010249,O005834,P0037,2,71.17,40.01,0.05
OI0010250,O005835,P0040,2,20.85,14.74,0.15
OI0010251,O005836,P0019,1,95.34,70.31,0.05
OI0010252,O005837,P0063,1,31.16,25.63,0.1
OI0010253,O005837,P0022,1,147.59,109.16,0.0
OI0010254,O005837,P0071,1,82.89,61.97,0.15
OI0010255,O005838,P0007,2,206.43,152.42,0.0
OI0010256,O005839,P0014,1,89.69,64.13,0.0
OI0010257,O005839,P0038,2,21.05,12.04,0.15
OI0010258,O005839,P0046,1,43.82,26.25,0.0
OI0010259,O005840,P0006,1,133.93,116.74,0.15
OI0010260,O005840,P0070,3,38.35,25.41,0.15
OI0010261,O005840,P0016,1,72.11,48.46,0.15
OI0010262,O005841,P0023,1,129.3,91.19,0.0
OI0010263,O005842,P0025,1,100.03,71.68,0.1
OI0010264,O005842,P0048,2,72.22,58.89,0.1
OI0010265,O005842,P0069,1,65.42,55.28,0.15
OI0010266,O005843,P0078,1,95.05,62.62,0.1
OI0010267,O005843,P0048,1,68.2,58.89,0.15
OI0010268,O005844,P0068,1,140.56,110.79,0.2
OI0010269,O005845,P0018,1,106.9,67.11,0.0
OI0010270,O005846,P0058,3,14.49,9.26,0.1
OI0010271,O005847,P0041,1,102.99,78.99,0.1
OI0010272,O005847,P0029,1,147.34,78.17,0.0
OI0010273,O005847,P0078,1,100.33,62.62,0.05
OI0010274,O005847,P0004,1,144.6,106.23,0.0
OI0010275,O005848,P0021,2,127.31,,0.1
OI0010276,O005848,P0016,1,80.6,48.46,0.05
OI0010277,O005849,P0066,1,52.12,36.04,0.15
OI0010278,O005849,P0002,1,147.64,116.2,0.05
OI0010279,O005850,P0010,2,50.8,30.66,0.1
OI0010280,O005851,P0023,1,116.37,91.19,0.1
OI0010281,O005852,P0002,2,147.64,116.2,0.05
OI0010282,O005852,P0001,1,99.08,51.81,0.05
OI0010283,O005853,P0057,2,87.95,58.0,0.0
OI0010284,O005853,P0007,1,185.79,152.42,0.1
OI0010285,O005854,P0030,3,87.17,81.4,0.2
OI0010286,O005854,P0001,2,83.43,51.81,0.2
OI0010287,O005855,P0036,1,26.46,19.51,0.05
OI0010288,O005855,P0033,1,21.23,12.65,0.1
OI0010289,O005855,P0037,1,71.17,40.01,0.05
OI0010290,O005856,P0027,1,74.57,55.24,0.1
OI0010291,O005856,P0046,1,39.44,26.25,0.1
OI0010292,O005857,P0010,1,56.44,30.66,0.0
OI0010293,O005858,P0030,2,98.06,81.4,0.1
OI0010294,O005859,P0014,1,89.69,64.13,0.0
OI0010295,O005860,P0032,1,84.8,46.41,0.15
OI0010296,O005860,P0035,1,71.96,66.64,0.2
OI0010297,O005860,P0059,1,32.17,25.49,0.25
OI0010298,O005861,P0057,3,70.36,58.0,0.2
OI0010299,O005861,P0006,1,126.06,116.74,0.2
OI0010300,O005861,P0065,1,86.07,62.97,0.2
OI0010301,O005862,P0049,1,45.32,25.17,0.0
OI0010302,O005862,P0063,1,32.89,25.63,0.05
OI0010303,O005863,P0066,1,58.25,36.04,0.05
OI0010304,O005863,P0068,1,175.7,110.79,0.0
OI0010305,O005864,P0056,1,77.16,51.66,0.05
OI0010306,O005864,P0021,2,134.39,102.9,0.05
OI0010307,O005864,P0027,3,78.72,55.24,0.05
OI0010308,O005865,P0030,4,108.96,81.4,0.0
OI0010309,O005865,P0019,1,100.36,70.31,0.0
OI0010310,O005865,P0021,1,127.31,102.9,0.1
OI0010311,O005866,P0038,1,22.29,12.04,0.1
OI0010312,O005867,P0013,1,77.06,43.55,0.05
OI0010313,O005867,P0029,1,132.61,78.17,0.1
OI0010314,O005867,P0037,2,67.43,40.01,0.1
OI0010315,O005868,P0043,1,81.83,46.28,0.0
OI0010316,O005869,P0079,2,32.61,24.3,0.15
OI0010317,O005870,P0048,4,76.23,58.89,0.05
OI0010318,O005871,P0045,1,119.05,81.3,0.0
OI0010319,O005872,P0057,2,83.55,58.0,0.05
OI0010320,O005872,P0049,2,40.79,25.17,0.1
OI0010321,O005872,P0028,1,141.8,100.65,0.05
OI0010322,O005873,P0067,1,36.44,20.06,0.1
OI0010323,O005873,P0068,1,158.13,110.79,0.1
OI0010324,O005874,P0055,3,20.97,12.54,0.1
OI0010325,O005874,P0026,1,79.51,62.24,0.05
OI0010326,O005875,P0019,2,85.31,70.31,0.15
OI0010327,O005875,P0007,1,165.14,152.42,0.2
OI0010328,O005876,P0022,1,118.07,109.16,0.2
OI0010329,O005876,P0072,2,81.5,62.1,0.2
OI0010330,O005876,P0059,1,34.32,25.49,0.2
OI0010331,O005877,P0018,1,101.56,67.11,0.05
OI0010332,O005878,P0002,1,139.87,116.2,0.1
OI0010333,O005879,P0023,2,129.3,91.19,0.0
OI0010334,O005880,P0004,2,108.45,106.23,0.25
OI0010335,O005881,P0047,1,93.96,81.25,0.15
OI0010336,O005882,P0051,2,37.67,29.11,0.05
OI0010337,O005883,P0052,1,66.41,36.46,0.0
OI0010338,O005884,P0029,1,147.34,78.17,0.0
OI0010339,O005885,P0073,1,60.8,36.73,0.15
OI0010340,O005885,P0016,1,76.36,48.46,0.1
OI0010341,O005885,P0031,3,98.19,75.58,0.1
OI0010342,O005886,P0033,1,22.41,12.65,0.05
OI0010343,O005886,P0002,4,147.64,116.2,0.05
OI0010344,O005887,P0023,2,129.3,91.19,0.0
OI0010345,O005888,P0023,1,109.91,91.19,0.15
OI0010346,O005889,P0072,1,91.68,62.1,0.1
OI0010347,O005889,P0038,1,22.29,12.04,0.1
OI0010348,O005890,P0046,1,37.25,26.25,
OI0010349,O005891,P0046,1,43.82,26.25,0.0
OI0010350,O005892,P0058,4,12.88,9.26,0.2
OI0010351,O005892,P0011,1,68.66,57.2,0.2
OI0010352,O005892,P0045,1,95.24,81.3,0.2
OI0010353,O005893,P0040,1,24.53,14.74,0.0
OI0010354,O005894,P0069,4,76.96,55.28,0.0
OI0010355,O005894,P0068,1,158.13,110.79,0.1
OI0010356,O005895,P0076,2,93.15,69.15,0.05
OI0010357,O005895,P0049,1,45.32,25.17,0.0
OI0010358,O005896,P0011,3,72.95,57.2,0.15
OI0010359,O005897,P0002,1,132.1,116.2,0.15
OI0010360,O005898,P0046,2,39.44,26.25,0.1
OI0010361,O005899,P0069,3,76.96,55.28,0.0
OI0010362,O005899,P0078,2,95.05,62.62,0.1
OI0010363,O005900,P0012,2,125.12,84.41,0.05
OI0010364,O005901,P0014,1,89.69,64.13,0.0
OI0010365,O005901,P0040,2,24.53,14.74,0.0
OI0010366,O005902,P0050,1,44.09,25.09,0.0
OI0010367,O005903,P0057,1,65.96,58.0,0.25
OI0010368,O005903,P0024,1,12.18,8.09,0.25
OI0010369,O005904,P0013,2,64.9,43.55,0.2
OI0010370,O005905,P0055,1,23.3,12.54,0.0
OI0010371,O005906,P0080,1,92.68,56.96,0.0
OI0010372,O005906,P0016,1,76.36,48.46,0.1
OI0010373,O005906,P0076,1,98.05,69.15,0.0
OI0010374,O005907,P0043,1,73.65,46.28,0.1
OI0010375,O005908,P0051,1,39.65,29.11,0.0
OI0010376,O005908,P0041,2,114.43,78.99,0.0
OI0010377,O005909,P0053,1,15.52,13.07,0.2
OI0010378,O005910,P0078,2,95.05,62.62,0.1
OI0010379,O005910,P0010,2,47.97,30.66,0.15
OI0010380,O005910,P0021,1,127.31,102.9,0.1
OI0010381,O005910,P0001,2,93.86,51.81,0.1
OI0010382,O005911,P0059,1,42.9,25.49,0.0
OI0010383,O005912,P0078,2,100.33,62.62,0.05
OI0010384,O005912,P0028,1,126.87,100.65,0.15
OI0010385,O005912,P0061,1,74.74,55.47,0.1
OI0010386,O005913,P0022,3,140.21,109.16,0.05
OI0010387,O005914,P0025,1,111.14,71.68,0.0
OI0010388,O005914,P0061,1,83.05,55.47,0.0
OI0010389,O005915,P0007,2,185.79,152.42,0.1
OI0010390,O005916,P0007,1,185.79,152.42,0.1
OI0010391,O005917,P0010,1,42.33,30.66,0.25
OI0010392,O005918,P0040,1,24.53,14.74,0.0
OI0010393,O005918,P0033,1,20.05,12.65,0.15
OI0010394,O005918,P0035,1,76.46,66.64,0.15
OI0010395,O005919,P0070,1,38.35,25.41,0.15
OI0010396,O005920,P0030,2,98.06,81.4,0.1
OI0010397,O005920,P0028,1,149.26,100.65,0.0
OI0010398,O005921,P0046,3,43.82,26.25,0.0
OI0010399,O005921,P0060,1,77.07,44.27,0.0
OI0010400,O005921,P0050,4,44.09,25.09,0.0
OI0010401,O005922,P0021,1,141.46,102.9,0.0
OI0010402,O005923,P0080,1,74.14,56.96,0.2
OI0010403,O005923,P0048,1,64.19,58.89,0.2
OI0010404,O005924,P0006,1,118.18,116.74,0.25
OI0010405,O005924,P0016,1,63.63,48.46,0.25
OI0010406,O005925,P0019,1,90.32,70.31,0.1
OI0010407,O005925,P0028,1,134.33,100.65,0.1
OI0010408,O005926,P0068,1,175.7,110.79,0.0
OI0010409,O005927,P0057,2,87.95,58.0,0.0
OI0010410,O005927,P0064,1,59.7,32.56,0.1
OI0010411,O005928,P0052,1,66.41,36.46,0.0
OI0010412,O005929,P0007,2,206.43,152.42,0.0
OI0010413,O005929,P0068,1,175.7,110.79,0.0
OI0010414,O005930,P0018,1,106.9,67.11,0.0
OI0010415,O005930,P0053,2,16.49,13.07,0.15
OI0010416,O005930,P0025,1,105.58,71.68,0.05
OI0010417,O005931,P0035,2,80.96,66.64,0.1
OI0010418,O005932,P0067,1,34.42,20.06,0.15
OI0010419,O005933,P0068,2,175.7,110.79,0.0
OI0010420,O005933,P0010,1,56.44,30.66,0.0
OI0010421,O005934,P0023,2,122.84,91.19,0.05
OI0010422,O005934,P0036,2,26.46,19.51,0.05
OI0010423,O005935,P0015,1,64.0,42.62,0.25
OI0010424,O005936,P0036,2,26.46,19.51,0.05
OI0010425,O005937,P0022,1,140.21,109.16,0.05
OI0010426,O005938,P0030,3,103.51,81.4,0.05
OI0010427,O005939,P0023,1,129.3,91.19,0.0
OI0010428,O005940,P0070,3,33.84,25.41,0.25
OI0010429,O005940,P0073,2,46.49,36.73,0.35
OI0010430,O005940,P0023,1,96.98,91.19,0.25
OI0010431,O005941,P0063,2,29.43,25.63,0.15
OI0010432,O005942,P0018,1,90.86,67.11,0.15
OI0010433,O005942,P0066,1,61.32,36.04,0.0
OI0010434,O005943,P0051,2,33.7,29.11,0.15
OI0010435,O005943,P0014,1,89.69,64.13,0.0
OI0010436,O005943,P0043,1,73.65,46.28,0.1
OI0010437,O005944,P0026,3,83.69,62.24,0.0
OI0010438,O005945,P0007,1,206.43,152.42,0.0
OI0010439,O005945,P0011,4,77.24,57.2,0.1
OI0010440,O005946,P0054,1,88.23,48.25,0.0
OI0010441,O005946,P0016,1,80.6,48.46,0.05
OI0010442,O005947,P0077,1,79.48,61.98,0.05
OI0010443,O005947,P0016,1,80.6,48.46,0.05
OI0010444,O005947,P0080,2,83.41,56.96,0.1
OI0010445,O005947,P0046,1,41.63,26.25,0.05
OI0010446,O005948,P0020,1,44.25,32.72,0.25
OI0010447,O005949,P0076,1,88.25,69.15,0.1
OI0010448,O005949,P0019,1,90.32,70.31,0.1
OI0010449,O005950,P0076,1,88.25,69.15,0.1
OI0010450,O005950,P0012,1,118.54,84.41,0.1
OI0010451,O005951,P0046,3,37.25,26.25,0.15
OI0010452,O005951,P0047,2,110.54,81.25,0.0
OI0010453,O005951,P0070,1,45.12,25.41,0.0
OI0010454,O005951,P0038,1,24.77,12.04,0.0
OI0010455,O005952,P0056,2,81.22,51.66,0.0
OI0010456,O005952,P0002,4,147.64,116.2,0.05
OI0010457,O005952,P0033,2,22.41,12.65,0.05
OI0010458,O005953,P0022,4,118.07,109.16,0.2
OI0010459,O005954,P0036,1,25.06,19.51,0.1
OI0010460,O005954,P0007,2,206.43,152.42,0.0
OI0010461,O005955,P0075,1,104.85,76.63,0.15
OI0010462,O005956,P0078,1,84.49,62.62,0.2
OI0010463,O005956,P0039,1,30.02,25.98,0.2
OI0010464,O005957,P0031,2,98.19,75.58,0.1
OI0010465,O005957,P0026,1,83.69,62.24,0.0
OI0010466,O005957,P0063,1,32.89,25.63,0.05
OI0010467,O005958,P0009,1,108.05,74.24,0.0
OI0010468,O005959,P0004,1,122.91,106.23,0.15
OI0010469,O005959,P0039,1,35.65,25.98,0.05
OI0010470,O005959,P0071,2,92.64,61.97,0.05
OI0010471,O005960,P0004,4,130.14,106.23,0.1
OI0010472,O005960,P0027,2,74.57,55.24,0.1
OI0010473,O005961,P0071,1,97.52,61.97,0.0
OI0010474,O005962,P0074,4,91.89,60.48,0.05
OI0010475,O005963,P0019,4,95.34,70.31,0.05
OI0010476,O005963,P0056,1,77.16,51.66,0.05
OI0010477,O005963,P0051,1,37.67,29.11,0.05
OI0010478,O005964,P0028,1,141.8,100.65,0.05
OI0010479,O005964,P0065,2,107.59,62.97,0.0
OI0010480,O005965,P0004,1,115.68,106.23,0.2
OI0010481,O005966,P0019,1,90.32,70.31,0.1
OI0010482,O005966,P0069,1,69.26,55.28,0.1
OI0010483,O005967,P0072,1,86.59,62.1,0.15
OI0010484,O005968,P0006,2,141.81,116.74,0.1
OI0010485,O005968,P0041,1,102.99,78.99,0.1
OI0010486,O005968,P0067,1,36.44,20.06,0.1
OI0010487,O005968,P0048,2,72.22,58.89,0.1
OI0010488,O005969,P0055,1,19.8,12.54,0.15
OI0010489,O005970,P0028,1,149.26,100.65,0.0
OI0010490,O005971,P0028,1,134.33,100.65,0.1
OI0010491,O005971,P0036,1,25.07,19.51,0.1
OI0010492,O005972,P0064,2,56.38,32.56,0.15
OI0010493,O005972,P0053,1,18.43,13.07,0.05
OI0010494,O005973,P0051,3,37.67,29.11,0.05
OI0010495,O005973,P0078,3,105.61,62.62,0.0
OI0010496,O005974,P0079,1,38.37,24.3,0.0
OI0010497,O005975,P0013,1,81.12,43.55,0.0
OI0010498,O005975,P0022,1,147.59,109.16,0.0
OI0010499,O005975,P0020,2,56.05,32.72,0.05
OI0010500,O005976,P0026,4,83.69,62.24,0.0
OI0010501,O005976,P0038,1,24.77,12.04,0.0
OI0010502,O005976,P0057,2,79.16,58.0,0.1
OI0010503,O005977,P0038,1,19.82,12.04,0.2
OI0010504,O005977,P0035,1,71.96,66.64,0.2
OI0010505,O005978,P0011,1,72.95,57.2,0.15
OI0010506,O005979,P0011,2,77.24,57.2,0.1
OI0010507,O005980,P0070,1,38.35,25.41,0.15
OI0010508,O005980,P0017,1,94.49,82.59,0.15
OI0010509,O005981,P0038,1,22.29,12.04,0.1
OI0010510,O005982,P0034,1,27.8,16.84,0.15
OI0010511,O005983,P0078,1,79.21,62.62,0.25
OI0010512,O005983,P0066,1,45.99,36.04,0.25
OI0010513,O005983,P0014,2,67.27,64.13,0.25
OI0010514,O005983,P0015,1,64.0,42.62,0.25
OI0010515,O005984,P0025,1,100.03,71.68,0.1
OI0010516,O005984,P0061,1,83.05,55.47,0.0
OI0010517,O005985,P0067,2,40.49,20.06,0.0
OI0010518,O005986,P0063,1,27.7,25.63,0.2
OI0010519,O005986,P0009,1,86.44,74.24,0.2
OI0010520,O005987,P0072,3,101.87,62.1,0.0
OI0010521,O005987,P0013,1,77.06,43.55,0.05
OI0010522,O005987,P0077,1,83.66,61.98,0.0
OI0010523,O005988,P0020,1,53.1,32.72,0.1
OI0010524,O005988,P0017,2,111.16,82.59,0.0
OI0010525,O005989,P0047,1,110.54,81.25,0.0
OI0010526,O005989,P0011,1,81.53,57.2,0.05
OI0010527,O005990,P0057,2,87.95,58.0,0.0
OI0010528,O005991,P0052,1,63.09,36.46,0.05
OI0010529,O005991,P0046,1,43.82,26.25,0.0
OI0010530,O005992,P0039,3,37.53,25.98,0.0
OI0010531,O005993,P0066,1,61.32,36.04,0.0
OI0010532,O005993,P0039,1,33.78,25.98,0.1
OI0010533,O005994,P0050,1,44.09,25.09,0.0
OI0010534,O005995,P0030,1,98.06,81.4,0.1
OI0010535,O005996,P0017,1,100.04,82.59,0.1
OI0010536,O005997,P0013,1,81.12,43.55,0.0
OI0010537,O005998,P0013,1,60.84,43.55,0.25
OI0010538,O005998,P0045,1,89.29,81.3,0.25
OI0010539,O005999,P0050,2,44.09,25.09,0.0
OI0010540,O005999,P0078,3,105.61,62.62,0.0
OI0010541,O006000,P0057,2,83.55,58.0,0.05
OI0010542,O006000,P0076,2,98.05,69.15,0.0
OI0010543,O006001,P0041,1,97.27,78.99,0.15
OI0010544,O006001,P0053,1,16.49,13.07,0.15
OI0010545,O006002,P0072,2,91.68,62.1,0.1
OI0010546,O006002,P0075,1,123.35,76.63,0.0
OI0010547,O006002,P0053,1,18.43,13.07,0.05
OI0010548,O006002,P0040,1,20.85,14.74,0.15
OI0010549,O006003,P0011,1,85.82,57.2,0.0
OI0010550,O006004,P0042,1,102.74,82.37,0.1
OI0010551,O006004,P0052,1,59.77,36.46,0.1
OI0010552,O006005,P0026,1,79.51,62.24,0.05
OI0010553,O006005,P0033,1,22.41,12.65,0.05
OI0010554,O006006,P0027,3,82.86,55.24,0.0
OI0010555,O006007,P0072,1,96.78,62.1,0.05
OI0010556,O006008,P0058,1,15.3,9.26,0.05
OI0010557,O006009,P0023,1,116.37,91.19,0.1
OI0010558,O006010,P0018,1,106.9,67.11,0.0
OI0010559,O006010,P0010,1,47.97,30.66,0.15
OI0010560,O006011,P0055,3,23.3,12.54,0.0
OI0010561,O006011,P0071,1,92.64,61.97,0.05
OI0010562,O006011,P0015,1,81.07,42.62,0.05
OI0010563,O006012,P0061,2,74.74,55.47,0.1
OI0010564,O006013,P0074,1,91.89,,0.05
OI0010565,O006013,P0012,1,125.12,84.41,0.05
OI0010566,O006013,P0051,2,35.68,29.11,0.1
OI0010567,O006014,P0009,1,102.65,74.24,0.05
OI0010568,O006015,P0060,2,73.22,44.27,0.05
OI0010569,O006015,P0058,3,16.1,9.26,0.0
OI0010570,O006016,P0077,2,66.93,61.98,0.2
OI0010571,O006017,P0078,2,84.49,62.62,0.2
OI0010572,O006018,P0058,1,15.29,9.26,0.05
OI0010573,O006019,P0039,1,37.53,25.98,0.0
OI0010574,O006020,P0019,1,90.32,70.31,0.1
OI0010575,O006020,P0071,1,87.77,61.97,0.1
OI0010576,O006021,P0075,1,123.35,76.63,0.0
OI0010577,O006021,P0056,1,77.16,51.66,0.05
OI0010578,O006022,P0059,1,38.61,25.49,0.1
OI0010579,O006023,P0057,1,74.76,58.0,0.15
OI0010580,O006024,P0019,2,95.34,70.31,0.05
OI0010581,O006025,P0075,1,104.85,76.63,0.15
OI0010582,O006025,P0039,3,31.9,25.98,0.15
OI0010583,O006026,P0066,3,52.12,36.04,0.15
OI0010584,O006027,P0017,1,94.49,82.59,0.15
OI0010585,O006027,P0044,2,49.35,31.55,0.1
OI0010586,O006027,P0012,1,131.71,84.41,0.0
OI0010587,O006028,P0043,1,77.74,46.28,0.05
OI0010588,O006029,P0037,1,63.68,40.01,0.15
OI0010589,O006029,P0006,1,133.93,116.74,0.15
OI0010590,O006030,P0079,2,38.37,24.3,0.0
OI0010591,O006030,P0016,4,84.84,48.46,0.0
OI0010592,O006031,P0069,1,76.96,55.28,0.0
OI0010593,O006032,P0067,1,36.44,20.06,0.1
OI0010594,O006032,P0019,3,100.36,70.31,0.0
OI0010595,O006032,P0022,1,132.83,109.16,0.1
OI0010596,O006033,P0016,2,76.36,48.46,0.1
OI0010597,O006034,P0010,1,56.44,30.66,0.0
OI0010598,O006034,P0058,1,16.1,9.26,0.0
OI0010599,O006035,P0004,1,130.14,106.23,0.1
OI0010600,O006035,P0050,1,41.89,25.09,0.05
OI0010601,O006035,P0009,1,86.44,74.24,0.2
OI0010602,O006036,P0064,1,59.7,32.56,0.1
OI0010603,O006036,P0038,1,22.29,12.04,0.1
OI0010604,O006036,P0043,2,73.65,46.28,0.1
OI0010605,O006037,P0005,1,34.16,26.57,0.1
OI0010606,O006037,P0061,1,78.9,55.47,0.05
OI0010607,O006038,P0028,1,141.8,100.65,0.05
OI0010608,O006038,P0023,3,122.84,91.19,0.05
OI0010609,O006038,P0004,1,137.37,106.23,0.05
OI0010610,O006039,P0076,1,98.05,69.15,0.0
OI0010611,O006040,P0067,1,36.44,20.06,0.1
OI0010612,O006040,P0065,1,96.83,62.97,0.1
OI0010613,O006041,P0005,1,37.95,26.57,0.0
OI0010614,O006041,P0077,2,83.66,61.98,0.0
OI0010615,O006042,P0069,3,76.96,55.28,0.0
OI0010616,O006042,P0019,2,100.36,70.31,0.0
OI0010617,O006043,P0035,2,80.96,66.64,0.1
OI0010618,O006043,P0001,1,99.08,51.81,0.05
OI0010619,O006044,P0077,1,83.66,61.98,0.0
OI0010620,O006045,P0004,2,108.45,106.23,0.25
OI0010621,O006046,P0011,1,85.82,57.2,0.0
OI0010622,O006046,P0037,2,63.68,40.01,0.15
OI0010623,O006047,P0035,3,76.46,66.64,0.15
OI0010624,O006048,P0069,2,65.42,55.28,0.15
OI0010625,O006048,P0009,3,86.44,74.24,0.2
OI0010626,O006049,P0063,2,27.7,25.63,0.2
OI0010627,O006050,P0053,1,16.49,13.07,0.15
OI0010628,O006050,P0063,1,29.43,25.63,0.15
OI0010629,O006051,P0002,1,139.87,116.2,0.1
OI0010630,O006051,P0046,1,37.25,26.25,0.15
OI0010631,O006051,P0079,1,34.53,24.3,0.1
OI0010632,O006052,P0011,2,81.53,57.2,0.05
OI0010633,O006053,P0013,1,64.9,43.55,0.2
OI0010634,O006053,P0024,1,12.99,8.09,0.2
OI0010635,O006054,P0013,3,73.01,43.55,0.1
OI0010636,O006055,P0073,2,71.53,36.73,0.0
OI0010637,O006056,P0024,1,14.62,8.09,0.1
OI0010638,O006056,P0021,2,127.31,102.9,0.1
OI0010639,O006056,P0028,1,134.33,100.65,0.1
OI0010640,O006056,P0007,2,185.79,152.42,0.1
OI0010641,O006057,P0028,1,141.8,100.65,0.05
OI0010642,O006057,P0058,2,15.29,9.26,0.05
OI0010643,O006057,P0070,1,42.86,25.41,0.05
OI0010644,O006058,P0032,1,74.83,46.41,0.25
OI0010645,O006058,P0003,3,99.06,63.03,0.25
OI0010646,O006059,P0064,1,66.33,32.56,0.0
OI0010647,O006059,P0050,1,39.68,25.09,0.1
OI0010648,O006060,P0069,3,76.96,55.28,0.0
OI0010649,O006061,P0065,3,91.45,62.97,0.15
OI0010650,O006062,P0061,4,83.05,55.47,0.0
OI0010651,O006062,P0055,1,23.3,12.54,0.0
OI0010652,O006063,P0037,1,67.43,40.01,0.1
OI0010653,O006064,P0049,2,38.52,25.17,0.15
OI0010654,O006064,P0061,1,70.59,55.47,0.15
OI0010655,O006065,P0075,2,123.35,76.63,0.0
OI0010656,O006065,P0004,1,144.6,106.23,0.0
OI0010657,O006066,P0012,1,118.54,84.41,0.1
OI0010658,O006067,P0031,1,103.64,75.58,0.05
OI0010659,O006067,P0033,1,21.23,12.65,0.1
OI0010660,O006068,P0060,2,61.66,44.27,0.2
OI0010661,O006069,P0028,1,126.87,100.65,0.15
OI0010662,O006069,P0039,2,31.9,25.98,0.15
OI0010663,O006070,P0038,2,24.77,12.04,0.0
OI0010664,O006070,P0053,2,17.46,13.07,0.1
OI0010665,O006071,P0063,4,29.43,25.63,0.15
OI0010666,O006072,P0028,1,119.41,100.65,0.2
OI0010667,O006072,P0034,1,26.17,16.84,0.2
OI0010668,O006072,P0070,1,36.1,25.41,0.2
OI0010669,O006073,P0049,1,43.05,25.17,0.05
OI0010670,O006074,P0060,1,77.07,44.27,0.0
OI0010671,O006075,P0009,1,97.24,74.24,0.1
OI0010672,O006076,P0029,1,139.97,78.17,0.05
OI0010673,O006077,P0080,1,92.68,56.96,0.0
OI0010674,O006077,P0006,1,141.81,116.74,0.1
OI0010675,O006078,P0036,1,25.07,19.51,0.1
OI0010676,O006078,P0002,2,139.87,116.2,0.1
OI0010677,O006078,P0025,3,100.03,71.68,0.1
OI0010678,O006079,P0007,2,206.43,152.42,0.0
OI0010679,O006080,P0010,3,45.15,30.66,0.2
OI0010680,O006080,P0049,2,36.26,25.17,0.2
OI0010681,O006080,P0056,1,64.98,51.66,0.2
OI0010682,O006081,P0061,1,74.75,55.47,0.1
OI0010683,O006081,P0073,2,64.38,36.73,0.1
OI0010684,O006081,P0039,1,33.78,25.98,0.1
OI0010685,O006082,P0045,3,119.05,81.3,0.0
OI0010686,O006082,P0058,1,15.3,9.26,0.05
OI0010687,O006083,P0056,1,73.1,51.66,0.1
OI0010688,O006084,P0021,2,134.39,102.9,0.05
OI0010689,O006085,P0059,1,38.61,25.49,0.1
OI0010690,O006086,P0068,1,175.7,110.79,0.0
OI0010691,O006087,P0062,4,43.87,38.11,0.25
OI0010692,O006087,P0057,3,70.36,58.0,0.2
OI0010693,O006088,P0077,1,83.66,61.98,0.0
OI0010694,O006088,P0066,2,61.32,36.04,0.0
OI0010695,O006089,P0062,1,49.72,38.11,0.15
OI0010696,O006089,P0039,3,37.53,25.98,0.0
OI0010697,O006090,P0019,1,90.32,70.31,0.1
OI0010698,O006090,P0001,1,99.08,51.81,0.05
OI0010699,O006091,P0053,1,19.4,13.07,0.0
OI0010700,O006091,P0064,1,59.7,32.56,0.1
OI0010701,O006092,P0074,1,82.22,60.48,0.15
OI0010702,O006093,P0010,1,56.44,30.66,0.0
OI0010703,O006094,P0043,2,69.56,46.28,0.15
OI0010704,O006094,P0045,3,101.19,81.3,0.15
OI0010705,O006094,P0053,1,16.49,13.07,0.15
OI0010706,O006095,P0058,1,14.49,9.26,0.1
OI0010707,O006096,P0049,1,43.05,25.17,0.05
OI0010708,O006096,P0022,1,147.59,109.16,0.0
OI0010709,O006097,P0046,1,43.82,26.25,0.0
OI0010710,O006097,P0064,1,66.33,32.56,0.0
OI0010711,O006098,P0037,1,67.43,40.01,0.1
OI0010712,O006098,P0010,2,50.8,30.66,0.1
OI0010713,O006098,P0075,1,111.02,76.63,0.1
OI0010714,O006098,P0008,1,169.49,130.06,0.1
OI0010715,O006099,P0001,1,104.29,51.81,0.0
OI0010716,O006099,P0068,3,166.92,110.79,0.05
OI0010717,O006100,P0069,1,69.26,55.28,0.1
OI0010718,O006101,P0004,2,137.37,106.23,0.05
OI0010719,O006101,P0030,1,98.06,81.4,0.1
OI0010720,O006101,P0045,1,119.05,81.3,0.0
OI0010721,O006102,P0049,1,38.52,25.17,0.15
OI0010722,O006103,P0018,1,96.21,67.11,0.1
OI0010723,O006103,P0032,2,89.79,46.41,0.1
OI0010724,O006104,P0001,2,104.29,51.81,
OI0010725,O006104,P0048,1,72.22,58.89,0.1
OI0010726,O006105,P0020,1,56.05,32.72,0.05
OI0010727,O006105,P0077,1,79.48,61.98,0.05
OI0010728,O006106,P0003,1,112.27,63.03,0.15
OI0010729,O006106,P0013,1,68.95,43.55,0.15
OI0010730,O006106,P0036,2,23.67,19.51,0.15
OI0010731,O006106,P0063,2,29.43,25.63,0.15
OI0010732,O006107,P0009,1,91.84,74.24,0.15
OI0010733,O006108,P0010,1,42.33,30.66,0.25
OI0010734,O006108,P0038,2,18.58,12.04,0.25
OI0010735,O006109,P0035,1,89.95,66.64,0.0
