inventory_month,store_id,product_id,beginning_inventory,restock_qty,ending_inventory,stockout_days,reorder_level
2024-09-01,S003,P0051,13,18,21.0,0.0,5
2024-09-01,S003,P0052,94,66,93.0,0.0,20
2024-09-01,S003,P0053,44,35,38.0,0.0,13
2024-09-01,S003,P0054,23,10,9.0,0.0,6
2024-09-01,S003,P0055,43,22,11.0,0.0,13
2024-09-01,S003,P0056,31,17,24.0,0.0,6
2024-09-01,S003,P0057,94,29,38.0,0.0,23
2024-09-01,S003,P0058,81,93,96.0,0.0,24
2024-09-01,S003,P0059,105,24,56.0,0.0,24
2024-09-01,S003,P0060,18,14,19.0,0.0,5
2024-09-01,S003,P0061,86,64,118.0,0.0,17
2024-09-01,S003,P0062,37,42,42.0,0.0,11
2024-09-01,S003,P0063,29,7,15.0,0.0,9
2024-09-01,S003,P0064,79,37,46.0,0.0,17
2024-09-01,S003,P0065,15,8,8.0,0.0,4
2024-09-01,S003,P0066,51,22,36.0,0.0,14
2024-09-01,S003,P0067,88,75,91.0,0.0,22
2024-09-01,S003,P0068,32,32,31.0,0.0,9
2024-09-01,S003,P0069,38,16,37.0,0.0,10
2024-09-01,S003,P0070,58,25,27.0,0.0,14
2024-09-01,S003,P0071,51,30,32.0,0.0,11
2024-09-01,S003,P0072,56,44,77.0,0.0,13
2024-09-01,S003,P0073,78,79,89.0,0.0,21
2024-09-01,S003,P0074,31,20,27.0,0.0,11
2024-09-01,S003,P0075,32,20,0.0,3.0,12
2024-09-01,S003,P0076,38,9,25.0,0.0,11
2024-09-01,S003,P0077,18,13,19.0,0.0,4
2024-09-01,S003,P0078,58,44,55.0,0.0,13
2024-09-01,S003,P0079,76,26,31.0,0.0,21
2024-09-01,S003,P0080,27,8,10.0,0.0,9
2024-09-01,S004,P0001,33,12,30.0,0.0,10
2024-09-01,S004,P0002,36,11,26.0,0.0,10
2024-09-01,S004,P0003,64,50,67.0,0.0,14
2024-09-01,S004,P0004,63,45,68.0,0.0,15
2024-09-01,S004,P0005,22,12,15.0,0.0,7
2024-09-01,S004,P0006,40,14,18.0,0.0,9
2024-09-01,S004,P0007,101,80,137.0,0.0,22
2024-09-01,S004,P0008,30,22,27.0,0.0,9
2024-09-01,S004,P0009,46,20,21.0,0.0,12
2024-09-01,S004,P0010,92,21,76.0,0.0,19
2024-09-01,S004,P0011,72,19,39.0,0.0,16
2024-09-01,S004,P0012,71,26,43.0,0.0,15
2024-09-01,S004,P0013,50,46,56.0,0.0,14
2024-09-01,S004,P0014,82,33,71.0,0.0,18
2024-09-01,S004,P0015,129,28,49.0,0.0,27
2024-09-01,S004,P0016,26,7,19.0,0.0,6
2024-09-01,S004,P0017,27,23,10.0,0.0,9
2024-09-01,S004,P0018,85,48,78.0,0.0,18
2024-09-01,S004,P0019,22,7,7.0,0.0,7
2024-09-01,S004,P0020,54,16,14.0,0.0,16
2024-09-01,S004,P0021,88,61,83.0,0.0,17
2024-09-01,S004,P0022,64,51,70.0,0.0,14
2024-09-01,S004,P0023,80,85,,0.0,23
2024-09-01,S004,P0024,88,29,50.0,0.0,20
2024-09-01,S004,P0025,29,27,43.0,0.0,8
2024-09-01,S004,P0026,65,42,74.0,0.0,23
2024-09-01,S004,P0027,96,51,115.0,0.0,23
2024-09-01,S004,P0028,28,25,28.0,0.0,7
2024-09-01,S004,P0029,27,8,15.0,0.0,9
2024-09-01,S004,P0030,29,27,28.0,0.0,7
2024-09-01,S004,P0031,104,56,94.0,0.0,26
2024-09-01,S004,P0032,107,56,87.0,0.0,23
2024-09-01,S004,P0033,38,30,24.0,0.0,11
2024-09-01,S004,P0034,84,57,72.0,0.0,17
2024-09-01,S004,P0035,129,57,53.0,0.0,34
2024-09-01,S004,P0036,43,34,33.0,0.0,14
2024-09-01,S004,P0037,36,6,10.0,0.0,7
2024-09-01,S004,P0038,134,110,174.0,0.0,29
2024-09-01,S004,P0039,42,22,42.0,0.0,9
2024-09-01,S004,P0040,130,32,63.0,0.0,27
2024-09-01,S004,P0041,37,23,39.0,0.0,9
2024-09-01,S004,P0042,42,17,39.0,0.0,14
2024-09-01,S004,P0043,41,36,40.0,0.0,13
2024-09-01,S004,P0044,82,56,73.0,0.0,18
2024-09-01,S004,P0045,55,44,73.0,0.0,14
2024-09-01,S004,P0046,73,48,93.0,0.0,16
2024-09-01,S004,P0047,71,79,61.0,0.0,22
2024-09-01,S004,P0048,106,18,80.0,0.0,22
2024-09-01,S004,P0049,79,35,40.0,0.0,18
2024-09-01,S004,P0050,66,38,32.0,0.0,22
2024-09-01,S004,P0051,22,4,17.0,0.0,5
2024-09-01,S004,P0052,54,53,55.0,0.0,15
2024-09-01,S004,P0053,73,27,37.0,0.0,15
2024-09-01,S004,P0054,56,69,50.0,0.0,18
2024-09-01,S004,P0055,66,21,25.0,0.0,15
2024-09-01,S004,P0056,36,13,26.0,0.0,10
2024-09-01,S004,P0057,23,19,29.0,0.0,5
2024-09-01,S004,P0058,66,43,56.0,0.0,14
2024-09-01,S004,P0059,52,35,27.0,0.0,19
2024-09-01,S004,P0060,35,16,18.0,0.0,8
2024-09-01,S004,P0061,28,20,14.0,0.0,10
2024-09-01,S004,P0062,38,42,30.0,0.0,12
2024-09-01,S004,P0063,42,20,5.0,4.0,15
2024-09-01,S004,P0064,59,49,69.0,0.0,15
2024-09-01,S004,P0065,95,69,68.0,0.0,22
2024-09-01,S004,P0066,83,22,71.0,0.0,22
2024-09-01,S004,P0067,36,28,26.0,0.0,8
2024-09-01,S004,P0068,15,10,6.0,0.0,6
2024-09-01,S004,P0069,23,4,9.0,0.0,5
2024-09-01,S004,P0070,59,14,16.0,0.0,13
2024-09-01,S004,P0071,78,41,89.0,0.0,18
2024-09-01,S004,P0072,70,13,15.0,0.0,16
2024-09-01,S004,P0073,46,38,53.0,0.0,14
2024-09-01,S004,P0074,32,9,14.0,0.0,6
2024-09-01,S004,P0075,32,30,,0.0,8
2024-09-01,S004,P0076,57,58,70.0,0.0,18
2024-09-01,S004,P0077,105,29,38.0,0.0,23
2024-09-01,S004,P0078,68,60,72.0,0.0,18
2024-09-01,S004,P0079,25,23,29.0,0.0,8
2024-09-01,S004,P0080,69,45,45.0,0.0,18
2024-09-01,S005,P0001,56,28,64.0,0.0,12
2024-09-01,S005,P0002,61,27,46.0,0.0,14
2024-09-01,S005,P0003,45,16,29.0,0.0,12
2024-09-01,S005,P0004,55,51,42.0,0.0,20
2024-09-01,S005,P0005,20,9,17.0,0.0,6
2024-09-01,S005,P0006,35,25,26.0,0.0,10
2024-09-01,S005,P0007,69,73,94.0,0.0,21
2024-09-01,S005,P0008,43,30,60.0,0.0,8
2024-09-01,S005,P0009,26,20,23.0,0.0,7
2024-09-01,S005,P0010,21,8,18.0,0.0,6
2024-09-01,S005,P0011,43,25,34.0,0.0,11
2024-09-01,S005,P0012,93,79,125.0,0.0,21
2024-09-01,S005,P0013,18,14,5.0,0.0,6
2024-09-01,S005,P0014,20,20,18.0,0.0,5
2024-09-01,S005,P0015,65,49,68.0,0.0,14
2024-09-01,S005,P0016,78,20,35.0,0.0,18
2024-09-01,S005,P0017,41,15,36.0,0.0,8
2024-09-01,S005,P0018,130,66,103.0,0.0,26
2024-09-01,S005,P0019,50,54,43.0,0.0,16
2024-09-01,S005,P0020,35,44,46.0,0.0,11
2024-09-01,S005,P0021,46,16,23.0,0.0,10
2024-09-01,S005,P0022,28,15,8.0,0.0,8
2024-09-01,S005,P0023,37,27,30.0,0.0,8
2024-09-01,S005,P0024,60,31,8.0,2.0,21
2024-09-01,S005,P0025,61,23,60.0,0.0,15
2024-09-01,S005,P0026,71,25,51.0,0.0,15
2024-09-01,S005,P0027,79,70,73.0,0.0,20
2024-09-01,S005,P0028,55,71,85.0,0.0,20
2024-09-01,S005,P0029,61,14,26.0,0.0,16
2024-09-01,S005,P0030,54,25,36.0,0.0,12
2024-09-01,S005,P0031,27,10,8.0,0.0,7
2024-09-01,S005,P0032,42,30,21.0,0.0,13
2024-09-01,S005,P0033,85,71,69.0,0.0,25
2024-09-01,S005,P0034,149,112,206.0,0.0,30
2024-09-01,S005,P0035,112,51,109.0,0.0,23
2024-09-01,S005,P0036,55,12,39.0,0.0,11
2024-09-01,S005,P0037,75,55,100.0,0.0,15
2024-09-01,S005,P0038,82,26,51.0,0.0,29
2024-09-01,S005,P0039,128,80,167.0,0.0,29
2024-09-01,S005,P0040,151,27,58.0,0.0,32
2024-09-01,S005,P0041,118,82,150.0,0.0,27
2024-09-01,S005,P0042,162,98,125.0,0.0,34
2024-09-01,S005,P0043,37,49,33.0,0.0,14
2024-09-01,S005,P0044,93,48,77.0,0.0,34
2024-09-01,S005,P0045,105,129,92.0,0.0,34
2024-09-01,S005,P0046,82,67,111.0,0.0,25
2024-09-01,S005,P0047,92,51,85.0,0.0,34
2024-09-01,S005,P0048,95,54,88.0,0.0,22
2024-09-01,S005,P0049,58,21,61.0,0.0,13
2024-09-01,S005,P0050,75,29,52.0,0.0,22
2024-09-01,S005,P0051,76,27,53.0,0.0,15
2024-09-01,S005,P0052,52,26,45.0,0.0,10
2024-09-01,S005,P0053,30,9,14.0,0.0,11
2024-09-01,S005,P0054,113,80,141.0,0.0,23
2024-09-01,S005,P0055,76,44,64.0,0.0,21
2024-09-01,S005,P0056,38,32,33.0,0.0,9
2024-09-01,S005,P0057,62,63,99.0,0.0,17
2024-09-01,S005,P0058,67,77,106.0,0.0,22
2024-09-01,S005,P0059,71,49,63.0,0.0,24
2024-09-01,S005,P0060,34,16,33.0,0.0,8
2024-09-01,S005,P0061,65,47,88.0,0.0,14
2024-09-01,S005,P0062,45,18,32.0,0.0,15
2024-09-01,S005,P0063,65,16,28.0,0.0,15
2024-09-01,S005,P0064,82,30,23.0,0.0,22
2024-09-01,S005,P0065,67,12,34.0,0.0,13
2024-09-01,S005,P0066,21,6,15.0,0.0,4
2024-09-01,S005,P0067,62,48,65.0,0.0,19
2024-09-01,S005,P0068,32,23,26.0,0.0,7
2024-09-01,S005,P0069,52,20,50.0,0.0,10
2024-09-01,S005,P0070,105,86,116.0,0.0,23
2024-09-01,S005,P0071,56,40,72.0,0.0,15
2024-09-01,S005,P0072,96,73,122.0,0.0,20
2024-09-01,S005,P0073,53,63,39.0,0.0,17
2024-09-01,S005,P0074,50,46,63.0,0.0,18
2024-09-01,S005,P0075,26,21,30.0,0.0,8
2024-09-01,S005,P0076,14,14,10.0,0.0,4
2024-09-01,S005,P0077,76,60,72.0,0.0,18
2024-09-01,S005,P0078,72,63,62.0,0.0,19
2024-09-01,S005,P0079,36,28,23.0,0.0,9
2024-09-01,S005,P0080,101,46,112.0,0.0,21
2024-09-01,S006,P0001,62,18,31.0,0.0,20
2024-09-01,S006,P0002,43,26,55.0,0.0,9
2024-09-01,S006,P0003,73,40,73.0,0.0,18
2024-09-01,S006,P0004,36,22,37.0,0.0,10
2024-09-01,S006,P0005,45,36,51.0,0.0,10
2024-09-01,S006,P0006,74,30,64.0,0.0,16
2024-09-01,S006,P0007,81,52,91.0,0.0,17
2024-09-01,S006,P0008,98,75,89.0,0.0,20
2024-09-01,S006,P0009,24,15,31.0,0.0,6
2024-09-01,S006,P0010,34,17,34.0,0.0,7
2024-09-01,S006,P0011,60,18,30.0,0.0,12
2024-09-01,S006,P0012,40,15,19.0,0.0,9
2024-09-01,S006,P0013,67,56,91.0,0.0,17
2024-09-01,S006,P0014,48,61,71.0,0.0,16
2024-09-01,S006,P0015,52,30,24.0,0.0,18
2024-09-01,S006,P0016,78,45,42.0,0.0,19
2024-09-01,S006,P0017,22,13,23.0,0.0,7
2024-09-01,S006,P0018,62,58,57.0,0.0,17
2024-09-01,S006,P0019,36,25,45.0,0.0,9
2024-09-01,S006,P0020,51,63,44.0,0.0,19
2024-09-01,S006,P0021,121,75,138.0,0.0,24
2024-09-01,S006,P0022,25,30,29.0,0.0,8
2024-09-01,S006,P0023,94,34,65.0,0.0,20
2024-09-01,S006,P0024,33,28,34.0,0.0,8
2024-09-01,S006,P0025,83,57,98.0,0.0,24
2024-09-01,S006,P0026,112,27,59.0,0.0,22
2024-09-01,S006,P0027,24,15,27.0,0.0,8
2024-09-01,S006,P0028,60,75,40.0,0.0,22
2024-09-01,S006,P0029,38,23,34.0,0.0,9
2024-09-01,S006,P0030,73,88,88.0,0.0,26
2024-09-01,S006,P0031,63,18,39.0,0.0,16
2024-09-01,S006,P0032,81,51,65.0,0.0,19
2024-09-01,S006,P0033,49,33,54.0,0.0,15
2024-09-01,S006,P0034,71,82,113.0,0.0,23
2024-09-01,S006,P0035,84,45,20.0,0.0,25
2024-09-01,S006,P0036,125,77,116.0,0.0,30
2024-09-01,S006,P0037,46,38,46.0,0.0,12
2024-09-01,S006,P0038,61,37,63.0,0.0,13
2024-09-01,S006,P0039,103,81,144.0,0.0,21
2024-09-01,S006,P0040,38,34,50.0,0.0,14
2024-09-01,S006,P0041,60,36,43.0,0.0,15
2024-09-01,S006,P0042,139,77,147.0,0.0,33
2024-09-01,S006,P0043,99,26,25.0,0.0,27
2024-09-01,S006,P0044,95,45,92.0,0.0,27
2024-09-01,S006,P0045,126,33,32.0,0.0,29
2024-09-01,S006,P0046,140,84,137.0,0.0,29
2024-09-01,S006,P0047,165,96,146.0,0.0,34
2024-09-01,S006,P0048,106,58,46.0,0.0,30
2024-09-01,S006,P0049,49,29,57.0,0.0,11
2024-09-01,S006,P0050,18,4,0.0,2.0,5
2024-09-01,S006,P0051,108,72,128.0,0.0,23
2024-09-01,S006,P0052,44,42,39.0,0.0,16
2024-09-01,S006,P0053,49,47,38.0,0.0,15
2024-09-01,S006,P0054,23,14,10.0,0.0,7
2024-09-01,S006,P0055,72,29,34.0,0.0,16
2024-09-01,S006,P0056,45,22,24.0,0.0,11
2024-09-01,S006,P0057,74,40,61.0,0.0,15
2024-09-01,S006,P0058,43,51,44.0,0.0,15
2024-09-01,S006,P0059,90,25,22.0,0.0,24
2024-09-01,S006,P0060,50,10,26.0,0.0,11
2024-09-01,S006,P0061,84,42,43.0,0.0,23
2024-09-01,S006,P0062,76,17,62.0,0.0,19
2024-09-01,S006,P0063,28,23,26.0,0.0,8
2024-09-01,S006,P0064,67,12,22.0,0.0,14
2024-09-01,S006,P0065,44,25,39.0,0.0,9
2024-09-01,S006,P0066,25,15,24.0,0.0,5
2024-09-01,S006,P0067,45,32,55.0,0.0,10
2024-09-01,S006,P0068,73,57,92.0,0.0,16
2024-09-01,S006,P0069,76,70,,0.0,23
2024-09-01,S006,P0070,66,23,35.0,0.0,20
2024-09-01,S006,P0071,17,15,17.0,0.0,6
2024-09-01,S006,P0072,44,25,35.0,0.0,9
2024-09-01,S006,P0073,80,69,107.0,0.0,18
2024-09-01,S006,P0074,70,55,53.0,0.0,20
2024-09-01,S006,P0075,88,60,59.0,0.0,23
2024-09-01,S006,P0076,50,25,40.0,0.0,16
2024-09-01,S006,P0077,76,70,54.0,0.0,22
2024-09-01,S006,P0078,39,40,44.0,0.0,10
2024-09-01,S006,P0079,96,64,75.0,0.0,20
2024-09-01,S006,P0080,93,46,54.0,0.0,20
2024-09-01,S007,P0001,70,81,66.0,0.0,21
2024-09-01,S007,P0002,46,22,43.0,0.0,9
2024-09-01,S007,P0003,42,29,31.0,0.0,12
2024-09-01,S007,P0004,39,33,31.0,0.0,13
2024-09-01,S007,P0005,59,51,75.0,0.0,15
2024-09-01,S007,P0006,46,37,46.0,0.0,10
2024-09-01,S007,P0007,60,24,32.0,0.0,16
2024-09-01,S007,P0008,29,10,18.0,0.0,8
2024-09-01,S007,P0009,18,18,19.0,0.0,5
2024-09-01,S007,P0010,31,10,18.0,0.0,10
2024-09-01,S007,P0011,35,21,34.0,0.0,8
2024-09-01,S007,P0012,45,29,50.0,0.0,9
2024-09-01,S007,P0013,49,25,57.0,0.0,10
2024-09-01,S007,P0014,18,11,0.0,4.0,6
2024-09-01,S007,P0015,70,32,61.0,0.0,16
2024-09-01,S007,P0016,51,38,28.0,0.0,16
2024-09-01,S007,P0017,87,21,71.0,0.0,19
2024-09-01,S007,P0018,59,41,77.0,0.0,16
2024-09-01,S007,P0019,57,26,35.0,0.0,12
2024-09-01,S007,P0020,24,29,27.0,0.0,8
2024-09-01,S007,P0021,46,36,40.0,0.0,10
2024-09-01,S007,P0022,68,72,93.0,0.0,20
2024-09-01,S007,P0023,105,78,96.0,0.0,23
2024-09-01,S007,P0024,81,23,11.0,1.0,24
2024-09-01,S007,P0025,80,28,37.0,0.0,17
2024-09-01,S007,P0026,35,17,31.0,0.0,10
2024-09-01,S007,P0027,76,28,49.0,0.0,25
2024-09-01,S007,P0028,29,13,14.0,0.0,6
2024-09-01,S007,P0029,77,38,47.0,0.0,21
2024-09-01,S007,P0030,26,7,7.0,0.0,8
2024-09-01,S007,P0031,30,17,35.0,0.0,9
2024-09-01,S007,P0032,65,19,32.0,0.0,16
2024-09-01,S007,P0033,27,14,14.0,0.0,9
2024-09-01,S007,P0034,78,82,58.0,0.0,25
2024-09-01,S007,P0035,134,86,95.0,0.0,29
2024-09-01,S007,P0036,105,112,164.0,0.0,32
2024-09-01,S007,P0037,152,49,111.0,0.0,32
2024-09-01,S007,P0038,75,70,68.0,0.0,20
2024-09-01,S007,P0039,77,75,62.0,0.0,28
2024-09-01,S007,P0040,34,14,25.0,0.0,11
2024-09-01,S007,P0041,136,91,184.0,0.0,28
2024-09-01,S007,P0042,87,62,83.0,0.0,23
2024-09-01,S007,P0043,95,111,119.0,0.0,31
2024-09-01,S007,P0044,104,88,135.0,0.0,26
2024-09-01,S007,P0045,108,69,82.0,0.0,26
2024-09-01,S007,P0046,93,60,21.0,0.0,33
2024-09-01,S007,P0047,46,25,17.0,0.0,13
2024-09-01,S007,P0048,32,8,16.0,0.0,7
2024-09-01,S007,P0049,63,32,38.0,0.0,18
2024-09-01,S007,P0050,44,50,65.0,0.0,13
2024-09-01,S007,P0051,105,66,119.0,0.0,22
2024-09-01,S007,P0052,62,29,70.0,0.0,15
2024-09-01,S007,P0053,31,17,33.0,0.0,9
2024-09-01,S007,P0054,58,30,57.0,0.0,22
2024-09-01,S007,P0055,54,20,0.0,5.0,19
2024-09-01,S007,P0056,52,53,60.0,0.0,14
2024-09-01,S007,P0057,64,48,82.0,0.0,15
2024-09-01,S007,P0058,37,14,37.0,0.0,9
2024-09-01,S007,P0059,24,21,33.0,0.0,8
2024-09-01,S007,P0060,74,26,40.0,0.0,20
2024-09-01,S007,P0061,28,25,30.0,0.0,10
2024-09-01,S007,P0062,104,35,50.0,0.0,22
2024-09-01,S007,P0063,53,19,28.0,0.0,12
2024-09-01,S007,P0064,99,26,69.0,0.0,20
2024-09-01,S007,P0065,44,13,18.0,0.0,9
2024-09-01,S007,P0066,58,23,57.0,0.0,16
2024-09-01,S007,P0067,66,42,64.0,0.0,15
2024-09-01,S007,P0068,46,12,4.0,4.0,14
2024-09-01,S007,P0069,66,28,46.0,0.0,16
2024-09-01,S007,P0070,116,42,58.0,0.0,23
2024-09-01,S007,P0071,53,20,34.0,0.0,11
2024-09-01,S007,P0072,103,57,112.0,0.0,22
2024-09-01,S007,P0073,53,38,56.0,0.0,11
2024-09-01,S007,P0074,68,53,88.0,0.0,16
2024-09-01,S007,P0075,54,28,14.0,0.0,19
2024-09-01,S007,P0076,23,7,19.0,0.0,5
2024-09-01,S007,P0077,99,41,65.0,0.0,22
2024-09-01,S007,P0078,67,19,0.0,4.0,23
2024-09-01,S007,P0079,19,4,1.0,2.0,5
2024-09-01,S007,P0080,97,22,28.0,0.0,21
2024-09-01,S008,P0001,75,42,79.0,0.0,20
2024-09-01,S008,P0002,68,42,76.0,0.0,16
2024-09-01,S008,P0003,90,44,93.0,0.0,19
2024-09-01,S008,P0004,47,18,16.0,0.0,15
2024-09-01,S008,P0005,34,10,32.0,0.0,7
2024-09-01,S008,P0006,66,20,15.0,0.0,22
2024-09-01,S008,P0007,83,62,101.0,0.0,20
2024-09-01,S008,P0008,41,12,26.0,0.0,12
2024-09-01,S008,P0009,72,27,51.0,0.0,17
2024-09-01,S008,P0010,53,37,71.0,0.0,13
2024-09-01,S008,P0011,75,30,77.0,0.0,15
2024-09-01,S008,P0012,54,15,17.0,0.0,12
2024-09-01,S008,P0013,69,33,42.0,0.0,15
2024-09-01,S008,P0014,52,49,26.0,0.0,19
2024-09-01,S008,P0015,59,19,56.0,0.0,15
2024-09-01,S008,P0016,22,7,8.0,0.0,6
2024-09-01,S008,P0017,35,13,29.0,0.0,10
2024-09-01,S008,P0018,43,8,22.0,0.0,9
2024-09-01,S008,P0019,95,36,64.0,0.0,27
2024-09-01,S008,P0020,72,23,40.0,0.0,17
2024-09-01,S008,P0021,129,59,147.0,0.0,26
2024-09-01,S008,P0022,66,24,64.0,0.0,18
2024-09-01,S008,P0023,61,28,59.0,0.0,13
2024-09-01,S008,P0024,71,22,0.0,2.0,27
2024-09-01,S008,P0025,48,48,33.0,0.0,15
2024-09-01,S008,P0026,90,20,59.0,0.0,20
2024-09-01,S008,P0027,97,37,34.0,0.0,23
2024-09-01,S008,P0028,53,24,7.0,4.0,16
2024-09-01,S008,P0029,45,24,21.0,0.0,11
2024-09-01,S008,P0030,97,70,93.0,0.0,25
2024-09-01,S008,P0031,46,35,42.0,0.0,13
2024-09-01,S008,P0032,51,40,69.0,0.0,10
2024-09-01,S008,P0033,40,14,8.0,1.0,13
2024-09-01,S008,P0034,85,44,92.0,0.0,22
2024-09-01,S008,P0035,57,56,83.0,0.0,19
2024-09-01,S008,P0036,31,42,40.0,0.0,12
2024-09-01,S008,P0037,48,13,18.0,0.0,13
2024-09-01,S008,P0038,50,29,47.0,0.0,17
2024-09-01,S008,P0039,94,54,72.0,0.0,19
2024-09-01,S008,P0040,80,35,31.0,0.0,21
2024-09-01,S008,P0041,54,26,3.0,1.0,17
2024-09-01,S008,P0042,78,25,25.0,0.0,18
2024-09-01,S008,P0043,93,63,101.0,0.0,32
2024-09-01,S008,P0044,44,63,54.0,0.0,17
2024-09-01,S008,P0045,32,17,35.0,0.0,8
2024-09-01,S008,P0046,100,66,122.0,0.0,20
2024-09-01,S008,P0047,40,22,49.0,0.0,8
2024-09-01,S008,P0048,129,111,106.0,0.0,31
2024-09-01,S008,P0049,93,47,100.0,0.0,19
2024-09-01,S008,P0050,91,35,35.0,0.0,21
2024-09-01,S008,P0051,19,15,22.0,0.0,6
2024-09-01,S008,P0052,17,19,29.0,0.0,5
2024-09-01,S008,P0053,73,78,75.0,0.0,22
2024-09-01,S008,P0054,54,56,47.0,0.0,16
2024-09-01,S008,P0055,19,20,31.0,0.0,5
2024-09-01,S008,P0056,35,7,15.0,0.0,7
2024-09-01,S008,P0057,49,54,38.0,0.0,16
2024-09-01,S008,P0058,33,20,17.0,0.0,9
2024-09-01,S008,P0059,20,21,17.0,0.0,6
2024-09-01,S008,P0060,15,7,2.0,5.0,5
2024-09-01,S008,P0061,28,15,32.0,0.0,6
2024-09-01,S008,P0062,36,14,19.0,0.0,9
2024-09-01,S008,P0063,59,39,61.0,0.0,17
2024-09-01,S008,P0064,123,56,121.0,0.0,24
2024-09-01,S008,P0065,15,14,11.0,0.0,6
2024-09-01,S008,P0066,86,45,51.0,0.0,18
2024-09-01,S008,P0067,55,24,57.0,0.0,11
2024-09-01,S008,P0068,18,8,8.0,0.0,4
2024-09-01,S008,P0069,46,46,58.0,0.0,15
2024-09-01,S008,P0070,41,26,42.0,0.0,8
2024-09-01,S008,P0071,27,13,10.0,0.0,8
2024-09-01,S008,P0072,26,8,11.0,0.0,8
2024-09-01,S008,P0073,69,29,56.0,0.0,14
2024-09-01,S008,P0074,73,55,65.0,0.0,18
2024-09-01,S008,P0075,81,41,48.0,0.0,23
2024-09-01,S008,P0076,63,21,55.0,0.0,18
2024-09-01,S008,P0077,57,27,38.0,0.0,14
2024-09-01,S008,P0078,69,46,52.0,0.0,17
2024-09-01,S008,P0079,20,16,20.0,0.0,5
2024-09-01,S008,P0080,19,14,23.0,0.0,4
2024-09-01,S009,P0001,57,13,19.0,0.0,15
2024-09-01,S009,P0002,69,63,52.0,0.0,21
2024-09-01,S009,P0003,44,27,27.0,0.0,11
2024-09-01,S009,P0004,54,28,25.0,0.0,15
2024-09-01,S009,P0005,48,33,53.0,0.0,17
2024-09-01,S009,P0006,28,24,26.0,0.0,7
2024-09-01,S009,P0007,25,16,14.0,0.0,6
2024-09-01,S009,P0008,94,19,56.0,0.0,20
2024-09-01,S009,P0009,27,29,34.0,0.0,8
2024-09-01,S009,P0010,57,18,47.0,0.0,15
2024-09-01,S009,P0011,60,43,41.0,0.0,19
2024-09-01,S009,P0012,21,12,21.0,0.0,5
2024-09-01,S009,P0013,36,35,30.0,0.0,10
2024-09-01,S009,P0014,45,40,42.0,0.0,14
2024-09-01,S009,P0015,39,31,38.0,0.0,11
2024-09-01,S009,P0016,105,64,102.0,0.0,21
2024-09-01,S009,P0017,31,26,25.0,0.0,12
2024-09-01,S009,P0018,78,37,55.0,0.0,18
2024-09-01,S009,P0019,51,19,45.0,0.0,14
2024-09-01,S009,P0020,32,12,19.0,0.0,10
2024-09-01,S009,P0021,47,36,8.0,6.0,18
2024-09-01,S009,P0022,100,29,66.0,0.0,26
2024-09-01,S009,P0023,56,32,41.0,0.0,21
2024-09-01,S009,P0024,31,40,26.0,0.0,11
2024-09-01,S009,P0025,30,9,19.0,0.0,6
2024-09-01,S009,P0026,70,25,65.0,0.0,16
2024-09-01,S009,P0027,118,90,125.0,0.0,24
2024-09-01,S009,P0028,21,10,7.0,0.0,7
2024-09-01,S009,P0029,105,79,93.0,0.0,27
2024-09-01,S009,P0030,49,17,31.0,0.0,14
2024-09-01,S009,P0031,94,25,63.0,0.0,20
2024-09-01,S009,P0032,48,39,45.0,0.0,15
2024-09-01,S009,P0033,92,77,46.0,0.0,32
2024-09-01,S009,P0034,56,13,44.0,0.0,13
2024-09-01,S009,P0035,83,30,36.0,0.0,26
2024-09-01,S009,P0036,142,47,111.0,0.0,31
2024-09-01,S009,P0037,51,46,29.0,0.0,17
2024-09-01,S009,P0038,86,49,101.0,0.0,20
2024-09-01,S009,P0039,70,42,53.0,0.0,18
2024-09-01,S009,P0040,96,31,13.0,3.0,26
2024-09-01,S009,P0041,95,76,130.0,0.0,21
2024-09-01,S009,P0042,37,28,47.0,0.0,10
2024-09-01,S009,P0043,76,70,33.0,0.0,28
2024-09-01,S009,P0044,27,20,36.0,0.0,8
2024-09-01,S009,P0045,59,22,61.0,0.0,12
2024-09-01,S009,P0046,55,33,43.0,0.0,12
2024-09-01,S009,P0047,100,68,93.0,0.0,24
2024-09-01,S009,P0048,119,114,156.0,0.0,33
2024-09-01,S009,P0049,95,45,77.0,0.0,20
2024-09-01,S009,P0050,64,25,29.0,0.0,19
2024-09-01,S009,P0051,65,36,34.0,0.0,15
2024-09-01,S009,P0052,47,39,44.0,0.0,15
2024-09-01,S009,P0053,15,4,0.0,1.0,5
2024-09-01,S009,P0054,70,58,76.0,0.0,23
2024-09-01,S009,P0055,52,50,60.0,0.0,15
2024-09-01,S009,P0056,61,27,52.0,0.0,12
2024-09-01,S009,P0057,44,20,34.0,0.0,13
2024-09-01,S009,P0058,36,11,34.0,0.0,7
2024-09-01,S009,P0059,22,20,28.0,0.0,5
2024-09-01,S009,P0060,80,24,66.0,0.0,18
2024-09-01,S009,P0061,102,80,110.0,0.0,21
2024-09-01,S009,P0062,59,59,70.0,0.0,19
2024-09-01,S009,P0063,46,24,47.0,0.0,9
2024-09-01,S009,P0064,96,27,86.0,0.0,23
2024-09-01,S009,P0065,73,19,5.0,1.0,22
2024-09-01,S009,P0066,108,71,95.0,0.0,22
2024-09-01,S009,P0067,33,21,38.0,0.0,7
2024-09-01,S009,P0068,52,15,43.0,0.0,11
