order_id,customer_id,store_id,order_date,sales_channel,payment_method,order_status,campaign_id,promised_shipping_days,actual_shipping_days
O005889,C01344,S001,2024-12-18,In-Store,Credit Card,Completed,M0026,0,0.0
O005890,C00248,S001,2024-01-05,Online,Debit Card,Completed,,4,4.0
O005891,C01755,S003,2024-04-03,Online,Credit Card,Completed,,4,5.0
O005892,C00004,S004,2024-05-21,Mobile App,Credit Card,Completed,M0012,2,2.0
O005893,C00513,S001,2024-06-15,In-Store,Debit Card,Completed,,0,0.0
O005894,C00838,S008,2024-04-06,Online,PayPal,Completed,,3,4.0
O005895,C00506,S002,2024-08-21,In-Store,Credit Card,Completed,,0,0.0
O005896,C00031,S005,2024-02-23,Online,PayPal,Cancelled,M0002,5,
O005897,C01653,S006,2025-02-07,Online,PayPal,Returned,,4,4.0
O005898,C01299,S006,2025-03-05,Online,Credit Card,Completed,,2,2.0
O005899,C00709,S006,2024-11-15,Mobile App,Debit Card,Completed,,3,6.0
O005900,C00886,S001,2024-03-04,Online,Credit Card,Completed,,3,6.0
O005901,C01349,S003,2025-05-03,In-Store,Debit Card,Completed,,0,0.0
O005902,C01201,S003,2025-06-14,Online,Gift Card,Completed,,3,3.0
O005903,C01311,S008,2024-05-08,Online,Debit Card,Returned,M0009,4,4.0
O005904,C00748,S006,2025-01-05,Mobile App,Credit Card,Cancelled,,4,
O005905,C00079,S002,2025-04-05,Online,PayPal,Returned,,2,4.0
O005906,C00243,S001,2024-11-02,Online,PayPal,Completed,,3,3.0
O005907,C00501,S004,2024-07-10,Online,Credit Card,Completed,M0017,3,4.0
O005908,C00205,S001,2024-09-28,Online,Debit Card,Completed,,2,5.0
O005909,C01484,S005,2024-10-18,In-Store,Gift Card,Returned,M0021,0,0.0
O005910,C01407,S008,2024-08-17,In-Store,Credit Card,Completed,M0018,0,0.0
O005911,C00723,S010,2025-05-27,In-Store,Credit Card,Completed,,0,0.0
O005912,C00333,S002,2025-02-02,In-Store,Debit Card,Completed,,0,0.0
O005913,C00603,S008,2024-05-31,Online,Credit Card,Completed,,3,3.0
O005914,C00166,S008,2024-11-19,Online,Debit Card,Returned,,3,6.0
O005915,C00161,S006,2024-12-28,Mobile App,Credit Card,Completed,,4,4.0
O005916,C00006,S008,2024-04-02,In-Store,Credit Card,Completed,M0005,0,0.0
O005917,C01677,S002,2024-07-27,Online,PayPal,Completed,M0016,3,3.0
O005918,C00205,S007,2025-05-12,Online,Debit Card,Completed,,3,3.0
O005919,C00532,S008,2024-11-12,In-Store,Credit Card,Completed,M0023,0,0.0
O005920,C01124,S004,2024-05-17,Online,Debit Card,Completed,,2,2.0
O005921,C01701,S009,2024-03-23,Mobile App,Credit Card,Completed,,4,6.0
O005922,C00045,S006,2024-10-21,Online,Gift Card,Completed,,4,6.0
O005923,C00457,S003,2024-11-05,Mobile App,Credit Card,Completed,M0021,2,2.0
O005924,C00227,S004,2024-07-15,In-Store,Credit Card,Completed,M0016,0,0.0
O005925,C01339,S004,2024-12-06,Mobile App,Credit Card,Completed,M0026,3,4.0
O005926,C00052,S001,2024-02-18,Online,Debit Card,Completed,,4,5.0
O005927,C01170,S010,2024-04-05,Online,Credit Card,Completed,,3,3.0
O005928,C01305,S001,2024-11-04,In-Store,PayPal,Completed,,0,0.0
O005929,C01147,S001,2024-02-14,Online,Debit Card,Completed,,3,4.0
O005930,C01743,S004,2025-04-28,Mobile App,PayPal,Completed,,3,4.0
O005931,C00471,S001,2024-04-03,Online,Debit Card,Completed,,4,6.0
O005932,C00897,S006,2024-12-22,In-Store,Credit Card,Completed,M0025,0,0.0
O005933,C01321,S002,2024-08-12,Mobile App,Credit Card,Completed,,4,4.0
O005934,C00614,S001,2024-08-16,Online,Credit Card,Completed,,3,5.0
O005935,C00512,S007,2025-02-17,Mobile App,Gift Card,Completed,M0029,4,8.0
O005936,C00786,S006,2024-10-10,Online,PayPal,Cancelled,M0020,3,
O005937,C01665,S001,2025-01-20,In-Store,PayPal,Completed,,0,0.0
O005938,C01526,S010,2024-10-14,In-Store,Credit Card,Completed,,0,0.0
O005939,C01703,S009,2024-11-22,Online,Credit Card,Completed,,4,4.0
O005940,C01226,S006,2025-02-14,Online,Credit Card,Completed,M0028,2,2.0
O005941,C00415,S002,2024-11-28,Online,PayPal,Completed,M0023,3,3.0
O005942,C00614,S007,2024-12-01,Online,Credit Card,Completed,,4,5.0
O005943,C01607,S003,2025-03-06,Online,Credit Card,Completed,,4,4.0
O005944,C01446,S007,2025-06-06,Online,Debit Card,Completed,,2,4.0
O005945,C00520,S009,2024-08-05,Online,Credit Card,Completed,,4,4.0
O005946,C00674,S005,2024-11-16,Online,Debit Card,Completed,,2,2.0
O005947,C01097,S001,2024-03-02,Mobile App,Credit Card,Completed,M0005,5,5.0
O005948,C00345,S005,2024-07-27,In-Store,Credit Card,Completed,M0016,0,0.0
O005949,C01051,S008,2024-08-22,Online,Credit Card,Completed,M0018,2,2.0
O005950,C01193,S008,2025-04-01,In-Store,Debit Card,Returned,M0030,0,0.0
O005951,C00775,S003,2024-10-19,In-Store,Credit Card,Completed,,0,0.0
O005952,C00585,S004,2025-01-24,Online,Credit Card,Returned,,2,2.0
O005953,C01233,S008,2024-01-14,Mobile App,Credit Card,Completed,M0001,3,3.0
O005954,C01635,S008,2024-09-20,In-Store,Gift Card,Returned,,0,0.0
O005955,C00880,S007,2025-05-10,Mobile App,Debit Card,Completed,,3,4.0
O005956,C00898,S006,2024-05-21,In-Store,Debit Card,Completed,M0012,0,0.0
O005957,C01567,S004,2024-01-23,In-Store,Credit Card,Completed,,0,0.0
O005958,C00848,S010,2024-09-02,Online,Credit Card,Completed,,3,3.0
O005959,C01569,S009,2025-01-05,Online,Debit Card,Completed,,3,3.0
O005960,C00725,S002,2024-09-14,In-Store,PayPal,Completed,,0,0.0
O005961,C00657,S002,2024-09-17,Online,Credit Card,Completed,,3,4.0
O005962,C00611,S001,2024-12-21,Online,PayPal,Completed,,2,5.0
O005963,C01334,S003,2024-06-07,Online,Debit Card,Completed,M0013,5,9.0
O005964,C01024,S003,2025-02-08,Online,Credit Card,Completed,,2,3.0
O005965,C00947,S004,2024-04-10,Online,Credit Card,Returned,M0008,4,5.0
O005966,C00180,S003,2024-08-14,Online,PayPal,Completed,M0018,2,2.0
O005967,C00647,S010,2024-12-16,In-Store,Debit Card,Completed,M0025,0,0.0
O005968,C00438,S006,2025-03-28,Online,Credit Card,Completed,M0030,3,3.0
O005969,C01501,S009,2025-03-07,Online,Credit Card,Completed,,4,8.0
O005970,C00395,S008,2025-01-18,Online,Gift Card,Completed,,4,4.0
O005971,C01726,S006,2024-07-28,In-Store,Debit Card,Cancelled,M0017,0,
O005972,C01566,S008,2024-03-23,In-Store,Gift Card,Completed,M0005,0,0.0
O005973,C00594,S008,2024-05-17,Online,Debit Card,Completed,,2,2.0
O005974,C00057,S010,2025-04-19,Online,Credit Card,Cancelled,,2,
O005975,C01198,S006,2025-04-14,In-Store,Debit Card,Completed,,0,0.0
O005976,C01744,S002,2025-06-07,Mobile App,Debit Card,Completed,,2,2.0
O005977,C00326,S005,2024-02-24,Online,Debit Card,Completed,M0004,4,5.0
O005978,C00322,S004,2024-11-01,In-Store,Debit Card,Completed,,0,0.0
O005979,C00183,S006,2024-12-13,Online,PayPal,Completed,M0026,4,6.0
O005980,C00235,S002,2025-01-10,Online,Credit Card,Completed,M0027,4,4.0
O005981,C00619,S004,2024-12-11,In-Store,PayPal,Completed,,0,0.0
O005982,C01210,S008,2025-02-21,Online,Credit Card,Completed,,4,4.0
O005983,C00266,S001,2024-07-28,In-Store,PayPal,Completed,M0016,0,0.0
O005984,C01668,S003,2024-04-25,Online,Debit Card,Completed,,3,3.0
O005985,C01009,S004,2024-05-10,In-Store,PayPal,Completed,,0,0.0
O005986,C00842,S002,2024-01-09,Online,Credit Card,Completed,M0001,3,4.0
O005987,C00329,S002,2024-07-23,Online,Credit Card,Completed,,2,2.0
O005988,C01389,S006,2024-03-05,Online,Debit Card,Completed,,2,6.0
O005989,C00683,S006,2024-07-09,Online,Debit Card,Completed,,2,4.0
O005990,C00024,S003,2024-12-05,Online,Debit Card,Completed,,5,5.0
O005991,C01285,S008,2025-05-06,Online,Debit Card,Completed,,2,4.0
O005992,C01379,S003,2025-04-04,Online,Credit Card,Completed,,4,4.0
O005993,C00196,S002,2024-06-06,In-Store,Gift Card,Completed,,0,0.0
O005994,C00611,S005,2024-03-30,In-Store,Credit Card,Completed,,0,0.0
O005995,C01514,S007,2024-05-03,Online,Credit Card,Completed,,4,8.0
O005996,C01357,S001,2025-06-16,Online,Credit Card,Completed,M0035,3,3.0
O005997,C00613,S002,2024-11-06,In-Store,PayPal,Completed,,0,0.0
O005998,C00632,S002,2024-04-27,Mobile App,Debit Card,Completed,M0009,5,5.0
O005999,C00321,S008,2025-04-05,Online,Debit Card,Completed,,2,3.0
O006000,C01471,S010,2024-08-14,Online,Credit Card,Completed,,3,3.0
O006001,C01401,S006,2025-05-09,In-Store,Credit Card,Cancelled,M0033,0,
O006002,C00203,S004,2024-06-10,Online,Credit Card,Completed,,3,3.0
O006003,C01114,S004,2024-08-13,Online,Credit Card,Completed,,4,4.0
O006004,C01731,S005,2024-10-14,In-Store,Credit Card,Returned,,0,0.0
O006005,C00177,S003,2025-05-05,Online,Credit Card,Completed,,2,2.0
O006006,C00627,S004,2025-04-21,Online,PayPal,Completed,,2,3.0
O006007,C00032,S004,2024-11-15,In-Store,PayPal,Completed,,0,0.0
O006008,C00946,S007,2024-05-20,Online,Debit Card,Completed,M0011,5,5.0
O006009,C00727,S007,2024-08-18,In-Store,Credit Card,Completed,,0,0.0
O006010,C00954,S001,2025-06-19,Mobile App,Credit Card,Completed,,3,3.0
O006011,C00820,S003,2024-11-28,In-Store,Debit Card,Completed,,0,0.0
O006012,C00791,S009,2025-03-01,In-Store,Debit Card,Completed,M0030,0,0.0
O006013,C00243,S006,2024-09-12,In-Store,Debit Card,Completed,,0,0.0
O006014,C00070,S006,2024-10-29,Mobile App,Credit Card,Completed,,2,2.0
O006015,C01015,S004,2024-08-31,Online,Credit Card,Completed,,5,5.0
O006016,C01095,S010,2025-01-04,Online,Credit Card,Completed,M0024,3,5.0
O006017,C01647,S009,2025-04-11,Mobile App,Credit Card,Completed,,3,5.0
O006018,C00158,S003,2024-10-15,In-Store,Credit Card,Completed,M0020,0,0.0
O006019,C00549,S008,2024-09-29,Online,Credit Card,Returned,,2,5.0
O006020,C00326,S006,2024-07-18,Mobile App,Credit Card,Completed,M0017,4,4.0
O006021,C01059,S002,2024-04-24,Online,Debit Card,Returned,,3,4.0
O006022,C01504,S003,2025-06-01,In-Store,Credit Card,Completed,,0,0.0
O006023,C00460,S001,2024-07-07,Mobile App,Debit Card,Completed,,3,3.0
O006024,C00416,S003,2025-03-12,In-Store,Credit Card,Completed,,0,0.0
O006025,C00571,S004,2025-01-13,In-Store,Debit Card,Completed,M0027,0,0.0
O006026,C00886,S006,2025-03-07,In-Store,Credit Card,Completed,,0,0.0
O006027,C01443,S010,2025-05-31,Mobile App,Credit Card,Completed,,5,7.0
O006028,C00511,S007,2024-12-04,Mobile App,Credit Card,Completed,,4,5.0
O006029,C00368,S003,2025-05-08,Online,Gift Card,Completed,M0033,3,4.0
O006030,C00912,S007,2024-04-18,Online,Credit Card,Returned,,4,4.0
O006031,C00883,S004,2024-12-05,In-Store,Debit Card,Completed,,0,0.0
O006032,C00207,S001,2025-02-23,Mobile App,Gift Card,Completed,,3,5.0
O006033,C01385,S001,2024-06-15,Online,Debit Card,Completed,M0013,4,4.0
O006034,C01460,S008,2025-01-31,Mobile App,Credit Card,Completed,,2,2.0
O006035,C00578,S010,2025-02-27,In-Store,Credit Card,Completed,,0,0.0
O006036,C01798,S007,2025-03-30,Online,PayPal,Completed,M0030,5,5.0
O006037,C01294,S004,2024-07-05,In-Store,Debit Card,Completed,,0,0.0
O006038,C01257,S001,2024-12-25,Online,Credit Card,Returned,,2,3.0
O006039,C00669,S006,2024-07-01,Online,PayPal,Returned,,2,3.0
O006040,C00106,S010,2025-01-30,Mobile App,Credit Card,Completed,,3,3.0
O006041,C00666,S007,2024-09-19,Online,Debit Card,Completed,,4,5.0
O006042,C01042,S006,2024-11-24,Mobile App,Debit Card,Completed,,4,4.0
O006043,C01519,S006,2024-08-24,Online,Credit Card,Completed,,3,4.0
O006044,C00260,S008,2024-04-15,Online,Debit Card,Completed,,3,5.0
O006045,C01509,S006,2024-04-24,Online,PayPal,Completed,M0009,4,5.0
O006046,C00313,S002,2024-02-25,Mobile App,Credit Card,Completed,,5,6.0
O006047,C00631,S007,2024-12-01,Online,Credit Card,Completed,M0023,3,4.0
O006048,C01126,S010,2025-04-09,In-Store,Debit Card,Returned,M0031,0,0.0
O006049,C00537,S004,2024-01-15,Online,Credit Card,Completed,M0001,3,5.0
O006050,C01204,S003,2024-02-17,Online,Credit Card,Completed,M0002,2,2.0
O006051,C01534,S008,2024-09-16,Online,Credit Card,Completed,M0019,3,3.0
O006052,C01501,S010,2025-01-29,Online,Credit Card,Completed,,2,5.0
O006053,C00674,S005,2024-04-12,Online,Credit Card,Completed,M0008,3,3.0
O006054,C01424,S004,2024-06-15,In-Store,Credit Card,Cancelled,,0,
O006055,C00350,S004,2024-05-26,Online,Credit Card,Completed,,3,3.0
O006056,C00215,S005,2024-08-16,Online,Credit Card,Completed,M0018,4,4.0
O006057,C01407,S004,2024-05-22,Online,Credit Card,Completed,M0011,3,5.0
O006058,C01148,S003,2024-07-24,Online,Debit Card,Completed,M0016,2,3.0
O006059,C01316,S004,2025-01-23,In-Store,Debit Card,Completed,,0,0.0
O006060,C01692,S010,2024-11-29,Online,Debit Card,Completed,,5,9.0
O006061,C01729,S005,2024-02-27,Online,Credit Card,Completed,M0002,4,8.0
O006062,C00328,S002,2024-12-09,In-Store,Debit Card,Completed,,0,0.0
O006063,C01589,S007,2024-09-27,Online,Credit Card,Cancelled,,2,
O006064,C01706,S005,2025-05-29,Online,Credit Card,Completed,M0032,3,3.0
O006065,C00847,S009,2024-06-23,In-Store,Credit Card,Completed,,0,0.0
O006066,C00098,S006,2025-01-21,In-Store,Credit Card,Completed,,0,0.0
O006067,C00659,S001,2025-01-24,In-Store,Debit Card,Completed,,0,0.0
O006068,C00300,S009,2024-05-20,Online,Credit Card,Completed,M0012,4,5.0
O006069,C00030,S005,2025-05-11,Online,Debit Card,Completed,M0033,4,5.0
O006070,C01098,S009,2024-10-06,Online,Gift Card,Completed,,2,2.0
O006071,C00172,S001,2024-12-24,Mobile App,PayPal,Completed,,4,4.0
O006072,C01018,S002,2024-04-06,In-Store,Credit Card,Completed,M0008,0,0.0
O006073,C00923,S003,2024-06-08,Online,Credit Card,Completed,M0011,3,3.0
O006074,C00084,S005,2024-11-19,Online,Credit Card,Completed,,4,4.0
O006075,C00985,S006,2024-07-08,Online,Credit Card,Completed,,5,5.0
O006076,C01609,S005,2024-10-11,Mobile App,Debit Card,Completed,M0020,3,6.0
O006077,C01768,S001,2024-08-04,In-Store,Credit Card,Completed,,0,0.0
O006078,C01314,S004,2024-12-10,Mobile App,Credit Card,Completed,M0026,3,3.0
O006079,C00639,S006,2024-10-03,Online,Credit Card,Completed,,3,3.0
O006080,C00085,S004,2024-01-04,Mobile App,Credit Card,Returned,M0001,4,4.0
O006081,C01278,S004,2024-12-14,Online,Debit Card,Completed,M0026,4,4.0
O006082,C00664,S005,2024-08-27,Online,Credit Card,Completed,,5,6.0
O006083,C00519,S008,2024-07-19,Online,Credit Card,Completed,M0017,4,4.0
O006084,C01476,S005,2024-03-06,Mobile App,Debit Card,Cancelled,M0005,3,
O006085,C01331,S007,2024-05-19,Online,Credit Card,Completed,M0010,3,4.0
O006086,C01672,S008,2024-05-21,Online,Credit Card,Cancelled,,3,
O006087,C00184,S006,2025-05-30,In-Store,PayPal,Completed,M0032,0,0.0
O006088,C00973,S006,2024-09-01,Mobile App,Credit Card,Completed,,2,5.0
O006089,C01338,S002,2024-01-31,Mobile App,Credit Card,Completed,,3,3.0
O006090,C00341,S010,2024-04-01,Online,Debit Card,Completed,,2,2.0
O006091,C00227,S005,2024-02-26,Mobile App,Credit Card,Completed,,3,3.0
O006092,C00837,S001,2024-11-21,In-Store,PayPal,Cancelled,M0023,0,
O006093,C01780,S009,2024-04-29,Mobile App,Debit Card,Completed,,3,3.0
O006094,C00264,S007,2024-10-10,Mobile App,Credit Card,Completed,M0022,3,3.0
O006095,C00450,S002,2024-08-02,Online,Credit Card,Completed,,3,4.0
O006096,C01275,S006,2025-03-14,Online,Credit Card,Returned,,3,3.0
O006097,C01432,S010,2024-07-09,In-Store,Credit Card,Completed,,0,0.0
O006098,C00170,S009,2024-09-16,In-Store,Credit Card,Completed,M0019,0,0.0
O006099,C00566,S005,2025-01-17,Online,Credit Card,Completed,,4,6.0
O006100,C00132,S003,2024-09-02,Online,Credit Card,Completed,M0019,2,2.0
O006101,C00827,S010,2025-03-08,In-Store,Credit Card,Completed,,0,0.0
O006102,C00606,S004,2024-12-18,In-Store,Credit Card,Returned,M0024,0,0.0
O006103,C01070,S003,2024-08-22,Mobile App,Credit Card,Completed,M0018,2,4.0
O006104,C00350,S001,2024-10-13,In-Store,Credit Card,Completed,,0,0.0
O006105,C00099,S010,2025-06-15,Online,Debit Card,Completed,M0035,2,3.0
O006106,C01770,S007,2024-12-18,Mobile App,PayPal,Completed,M0024,3,3.0
O006107,C01061,S008,2025-05-12,In-Store,Credit Card,Completed,M0032,0,0.0
O006108,C01462,S002,2024-04-25,In-Store,Credit Card,Completed,M0009,0,0.0
O006109,C01009,S008,2024-10-01,Mobile App,Debit Card,Completed,,3,4.0
O006110,C00075,S009,2025-05-14,In-Store,Gift Card,Completed,,0,0.0
O006111,C00058,S007,2024-07-10,Online,PayPal,Completed,,2,4.0
O006112,C01043,S001,2025-06-15,Online,Debit Card,Returned,,3,4.0
O006113,C00402,S004,2024-03-08,Mobile App,Debit Card,Completed,,4,5.0
O006114,C00188,S007,2025-05-11,Online,Debit Card,Completed,,3,3.0
O006115,C00139,S006,2024-09-09,Online,Credit Card,Completed,,3,3.0
O006116,C00143,S008,2024-02-22,Mobile App,Credit Card,Completed,M0004,3,3.0
O006117,C00108,S006,2025-04-27,Online,Debit Card,Completed,,3,3.0
O006118,C00221,S010,2024-06-05,Online,Credit Card,Completed,M0011,3,3.0
O006119,C00145,S006,2024-01-16,Online,PayPal,Completed,,2,4.0
O006120,C00858,S010,2024-03-31,Mobile App,Credit Card,Completed,,4,4.0
O006121,C00510,S006,2024-12-17,In-Store,Credit Card,Completed,M0024,0,0.0
O006122,C00376,S007,2025-06-20,Online,Credit Card,Completed,M0034,2,2.0
O006123,C00005,S005,2024-03-16,Mobile App,Credit Card,Completed,,4,5.0
O006124,C00388,S009,2024-09-19,Online,Credit Card,Completed,M0019,3,3.0
O006125,C00568,S007,2024-04-26,Online,Credit Card,Completed,M0009,2,2.0
O006126,C01791,S001,2025-02-03,Online,Debit Card,Completed,,3,3.0
O006127,C00984,S009,2024-03-20,In-Store,Credit Card,Completed,M0005,0,0.0
O006128,C01758,S006,2024-05-30,In-Store,Credit Card,Completed,,0,0.0
O006129,C00560,S008,2024-05-05,Online,Credit Card,Completed,,4,4.0
O006130,C01187,S009,2024-11-07,In-Store,PayPal,Completed,M0021,0,0.0
O006131,C01772,S002,2025-04-24,Online,PayPal,Completed,,3,6.0
O006132,C01784,S002,2024-10-17,Mobile App,Credit Card,Completed,,5,7.0
O006133,C00365,S005,2024-02-11,Online,Credit Card,Completed,,2,2.0
O006134,C00417,S005,2024-11-11,In-Store,Gift Card,Completed,,0,0.0
O006135,C01533,S010,2025-03-10,In-Store,Credit Card,Completed,,0,0.0
O006136,C01636,S010,2024-03-29,In-Store,Credit Card,Completed,,0,0.0
O006137,C00021,S002,2024-02-21,Online,Debit Card,Completed,M0002,3,3.0
O006138,C00614,S010,2024-04-30,Online,Credit Card,Completed,,4,5.0
O006139,C00517,S004,2025-02-04,Mobile App,PayPal,Cancelled,,4,
O006140,C01221,S009,2024-11-22,Online,Credit Card,Completed,M0023,4,6.0
O006141,C00661,S004,2024-11-02,In-Store,Credit Card,Completed,,0,0.0
O006142,C01369,S001,2024-06-04,Online,PayPal,Completed,,3,4.0
O006143,C00330,S005,2024-07-14,Online,Credit Card,Completed,,3,3.0
O006144,C00378,S002,2025-06-14,In-Store,Debit Card,Completed,,0,0.0
O006145,C01235,S006,2024-05-31,Online,PayPal,Cancelled,M0011,3,
O006146,C00160,S001,2025-05-10,Mobile App,Debit Card,Completed,,4,5.0
O006147,C00658,S007,2024-11-17,Mobile App,Credit Card,Completed,,3,4.0
O006148,C01594,S007,2024-03-23,Mobile App,Credit Card,Completed,M0006,2,5.0
O006149,C00354,S004,2024-09-22,In-Store,Credit Card,Completed,,0,0.0
O006150,C01264,S009,2025-06-06,Online,Gift Card,Completed,,3,3.0
O006151,C00079,S003,2024-08-25,In-Store,Credit Card,Completed,,0,0.0
O006152,C00152,S005,2025-04-18,In-Store,Debit Card,Completed,M0031,0,0.0
O006153,C00517,S005,2024-06-08,Online,Credit Card,Cancelled,,3,
O006154,C00383,S008,2024-11-14,Mobile App,Debit Card,Completed,,2,2.0
O006155,C00693,S010,2025-04-06,In-Store,Credit Card,Completed,,0,0.0
O006156,C00352,S010,2025-05-21,In-Store,PayPal,Completed,M0032,0,0.0
O006157,C01225,S004,2024-10-02,In-Store,Credit Card,Completed,M0020,0,0.0
O006158,C00951,S001,2024-12-10,Mobile App,PayPal,Completed,,4,7.0
O006159,C00133,S005,2024-01-03,Online,Debit Card,Completed,M0001,3,3.0
O006160,C00634,S001,2024-06-06,Online,Credit Card,Completed,,5,5.0
O006161,C00169,S003,2024-06-18,In-Store,Credit Card,Completed,M0015,0,0.0
O006162,C00866,S006,2024-03-06,In-Store,Credit Card,Completed,M0004,0,0.0
O006163,C00391,S001,2024-06-19,Mobile App,Credit Card,Completed,,2,2.0
O006164,C01409,S010,2024-07-09,Online,Credit Card,Completed,M0017,4,6.0
O006165,C00820,S003,2025-06-15,Mobile App,Credit Card,Completed,M0035,3,5.0
O006166,C00098,S007,2024-12-21,In-Store,Credit Card,Cancelled,,0,
O006167,C01401,S002,2024-08-29,In-Store,Gift Card,Completed,,0,0.0
O006168,C00992,S006,2025-06-25,Online,Debit Card,Completed,M0035,5,5.0
O006169,C00780,S007,2024-04-10,In-Store,Credit Card,Completed,,0,0.0
O006170,C00340,S002,2024-09-27,In-Store,Debit Card,Completed,,0,0.0
O006171,C01555,S005,2024-12-13,Online,Credit Card,Completed,,3,4.0
O006172,C00132,S010,2024-02-09,In-Store,Debit Card,Cancelled,,0,
O006173,C01632,S010,2025-01-14,Online,Debit Card,Completed,M0027,3,3.0
O006174,C00210,S001,2024-03-10,In-Store,Credit Card,Completed,,0,0.0
O006175,C01029,S003,2024-04-02,In-Store,PayPal,Completed,,0,0.0
O006176,C00377,S001,2024-04-14,In-Store,Credit Card,Completed,,0,0.0
O006177,C00640,S003,2025-05-26,Online,Debit Card,Completed,,3,4.0
O006178,C01078,S004,2024-12-26,Online,Credit Card,Completed,,2,3.0
O006179,C01522,S005,2024-12-16,Mobile App,Credit Card,Completed,M0025,2,4.0
O006180,C01222,S004,2024-11-08,Online,Debit Card,Completed,M0021,3,3.0
O006181,C00441,S004,2024-06-25,Mobile App,PayPal,Completed,M0013,2,3.0
O006182,C01742,S009,2024-12-03,Online,Debit Card,Completed,,4,4.0
O006183,C01204,S009,2024-08-21,In-Store,Credit Card,Completed,M0018,0,0.0
O006184,C00241,S009,2024-04-05,Online,Debit Card,Completed,,2,3.0
O006185,C01344,S005,2024-12-28,Online,Credit Card,Completed,,4,4.0
O006186,C00501,S005,2024-03-27,Mobile App,Credit Card,Completed,,3,3.0
O006187,C01674,S002,2024-05-02,Online,PayPal,Completed,M0009,3,6.0
O006188,C00023,S006,2025-03-22,Online,Debit Card,Completed,M0030,4,4.0
O006189,C00632,S002,2024-12-17,In-Store,Credit Card,Completed,M0025,0,0.0
O006190,C01651,S010,2024-12-06,Mobile App,Credit Card,Completed,,5,5.0
O006191,C01017,S005,2024-08-25,Online,Credit Card,Returned,,4,5.0
O006192,C01618,S005,2024-08-15,In-Store,Credit Card,Completed,,0,0.0
O006193,C01732,S004,2024-12-29,In-Store,Credit Card,Completed,,0,0.0
O006194,C01204,S005,2025-01-31,Online,Credit Card,Completed,,3,4.0
O006195,C00175,S007,2024-10-17,Online,Credit Card,Completed,,2,4.0
